job_link,job_skills
https://www.linkedin.com/jobs/view/enhancement-estimator-and-designer-at-clean-scapes-3606014509,"Landscape Design, Landscape Software, AutoCAD, Microsoft Office Suite, Presentation Skills, Team Player, Coachable, Hardworking, Organized, Driver License, CustomerCentric, Creative, Collaborative, 1 Year Experience (Preferred), Knowledge of Ecological Conditions, Inspection Knowledge and Experience, Understanding of Laws and Codes, Computer Generated Renderings"
https://au.linkedin.com/jobs/view/registered-nurse-rn-neonatal-intensive-care-unit-nicu-casual-pool-nslhd-at-nsw-health-3767700029,"Neonatal Intensive Care, Nursing, Clinical Nurse Educators, Lactation specialist, Discharge planners, Respiratory support, CPAP, Ventilation, High frequency ventilation, Cooling for encephalopathy, Brainz monitoring, Congenital abnormalities, High Dependency, Low Dependency, Aboriginal and/or Torres Strait Islander, CORE Values, Collaboration, Openness, Respect, Empowerment, Neonatal Intensive Care Unit, problem solving, COVID19 vaccine, Healthcare, Familycentered care, Clinical practice improvement, Nursing skills, High nursing to patient ratio, Australian Health Practitioner Regulation Agency (AHPRA), NSW Health, AIR Immunisation History Statement, AIR COVID19 Digital Certificate"
https://www.linkedin.com/jobs/view/restaurant-manager-at-raising-cane-s-chicken-fingers-3766312617,"Microsoft Office Suite (Excel Word Outlook), Staff Management, Scheduling, Budgeting, Problem Solving, Communication Skills, Customer Service, Cash Handling, Retail Management, Restaurant Management, Basic Data Handling, Team Leadership, Time Management, High School Diploma, College Degree (preferred), Ability to Learn and Adapt Quickly, Microsoft Office, Work Independently and Collaboratively, Ability to Work Shifts, Must be 18+"
https://www.linkedin.com/jobs/view/convention-porter-at-westgate-resorts-3593246770,"English proficiency (reading writing speaking understanding), Ability to follow written and verbal instructions, Ability to communicate with supervisor and other employees, Ability to use two way radio mop broom, Ability to read and comprehend product labeling instructions, Ability to maintain a neat clean wellgroomed appearance, Ability to operate equipment (forklift vacuum cleaner shampoo machine), Ability to grasp bend lift carry 50 lbs. max, Ability to push goods on a cart weighing a maximum of 200 lbs., Ability to walk to a maximum of 3 miles per shift for 50% of the time, Ability to climb stairs and ride elevators for 10% of the time"
https://www.linkedin.com/jobs/view/nurse-practitioner-at-mymdcareers-3790306670,"Nurse Practitioner, Physician, Board Certified, Board Eligible, Medical Doctor, US Residency, US Work Visa"
https://www.linkedin.com/jobs/view/corporate-receptionist-front-office-coordinator-at-talentpro-global-direct-hire-division-3802349117,"Administrative support, Call management, Email management, Appointment scheduling, Event scheduling, Client greeting and assistance, Phone screening and call routing, Email routing and followup, Document organization, Meeting room scheduling, Meeting preparation and support, Visitor office setup and assistance, Event execution, Audiovisual support, Webex MS Teams and Zoom meetings, Teleconference and webinar support, Office 365 (MS Word Excel PowerPoint Outlook), iManage, Conference room booking system (Condeco), Overtime work, Adaptability to change, Personal development and IT skills improvement, Organizational skills, Attention to detail, Proactive approach to tasks, Teamwork and collaboration, Relationship building with fee earners, Onsite work (5 days per week), Partners/Counsel/Associates, Shared Service teams, Colleagues in other offices, External clients"
https://www.linkedin.com/jobs/view/traveling-superintendent-3-healthcare-construction-at-je-dunn-construction-3657614436,"Leadership, Project management, Communication, Problemsolving, Decisionmaking, Time management, Safety management, Quality control, Cost control, Project coordination, Subcontractor management, Supplier management, Work planning, Scheduling, Material management, Equipment management, Budgeting, Accounting, Project closeout, Risk management, Lean process, Selfperform work, Labor productivity, Layout skill, Crane flagging, Rigging, Document changes, Team collaboration, High School Diploma or GED, Bachelor's degree in construction management engineering or related field, 8+ years construction experience, 5+ years field supervision experience, Lean principles, Valid and unrestricted drivers license, Ability to lift at least to 50 pounds, willingness to work nontraditional hours, Standing, Walking, Climbing, Bending, Reaching above Shoulder, Pushing, Pulling, Sitting, Viewing Computer Screen, MS Office, Project management and accounting software, Scheduling software, JE Dunn construction technology"
https://www.linkedin.com/jobs/view/paraeducator-special-education-level-iii-substitute-at-san-lorenzo-unified-school-district-3786317312,"Paraeducator, Special Education, Data collection, Data tracking, Behavior modification, Academic modification, Individual Education Plans (IEPs), Behavior plans, Goal work, Class work, Accommodations, Prompts, Redirection, Sensory/occupational therapy, Orthopedic devices, Adaptive equipment, Electronic communication devices, Confer with teachers, Specialists, Teaching materials, Testing materials, Small muscle and eyehand coordination, Gross motor skills, Fine motor skills, Learning styles, Behavior of individuals with disabilities, General needs, Problems and concerns, Child guidance principles, Safe work practices, First aid, CPR, CPI techniques, Facilitated communication, Augmentative communication systems, Behavior management techniques, Physical restraint techniques, Instructional materials, Individual education plans, Classroom management, Confidentiality, Supervision, Clerical duties, Record keeping, Accuracy, Communication, High school diploma, Two years’ experience, First Aid and CPR certificates, Tuberculosis clearance"
https://www.linkedin.com/jobs/view/automotive-technician-at-monro-inc-3683452731,"Automotive Technician State Inspector License, GED, ASE automotive certification, High school, Driver License, Automotive tools, Automotive technical school, 2+ years automotive technician experience, Brakes, Suspension, Tire installation, Automotive repairs and maintenance, Lift 50 lbs, General Service Technicians"
https://uk.linkedin.com/jobs/view/staff-nurse-opd-at-ramsay-health-care-uk-3659094413,"NMC registration, Experience in Outpatient department, Sound written & verbal communication skills, Ability to work in a team environment and independently, Flexibility & adaptability, Support and development of new services, Contributory pension scheme, Access to inhouse Ramsay Academy, 25 days annual leave + 8 Bank holidays, Flexible working agreements, Private health care, Free onsite parking, Staff subsidised restaurants, Corporate employee discounts, Laminar flow theatres, Recovery, Endoscopy unit, Outpatient consulting rooms, Examination and treatment facilities, Physiotherapy, Pharmacy, Audiology, Radiology, Ultrasound, MRI, CT"
https://www.linkedin.com/jobs/view/travel-nurse-at-chi-3781866552,"ICU, Travel nursing, Faithbased healthcare, Enterprisewide national travel program, Registered Nurse (RN), Critical care / intensive care unit, ADN or Nursing Diploma, Basic Life Support (BLS) and (ACLS) certifications, Bachelor of Science in Nursing (BSN) preferred, IV pumps, Monitoring equipment, Drainage devices, Cardiopulmonary resuscitation, Patient Care Technicians, Pay breakdown available upon request (careers@commonspirit.org), Shifts vary, 12Week Assignments, 36hours per week guaranteed, Special pay in addition to base pay (shift differential overtime extra shift etc.), Health/dental/vision FSA matching retirement plans paid vacation tuition assistance adoption assistance"
https://www.linkedin.com/jobs/view/substitute-food-services-at-trulyhired-3722482781,"High school diploma or general education degree (GED), Ohio BCI & FBI background checks, Cash register operation, Money counting, Making change, Preparation of baked and cooked items, Kitchen equipment cleaning"
https://www.linkedin.com/jobs/view/senior-ui-ux-designer-at-compunnel-inc-3802538467,"Figma, Digital Design Systems, Atomicbased Design, Agile, Jira, Content Management Systems, UserCentered Design, Visual Design, Data Analytics, User Experience (UX), UI Components, Figma Library"
https://uk.linkedin.com/jobs/view/part-time-maths-teacher-at-teaching-personnel-3803927917,"Maths, National Curriculum, Educational Health Care Plans (EHCPs), QTS/degree, Specialised subject, Lesson planning, Highquality Maths lessons, Challenging behavior, SEMH pupils, High pressure environments, KS3 – KS4 specialist provision, Vocational courses, Academic programmes, Personal and social development, Updated CV, Appropriate qualifications, Training, Child protection, Enhanced Disclosure and Barring Service (DBS) check"
https://www.linkedin.com/jobs/view/csr-at-mohela-3782769966,"Customer service, Excellent communication skills, Verbal and written communication, Time management, Multitasking, Problemsolving, Computer skills, Call center experience, Bachelor's degree, Ability to obtain a Federal 5C Security Clearance, Federal policies and regulations knowledge, Loan payments, Repayment options, Student loan debt, Federal student loans, Default on federal student loans, Federal government guaranteed loans"
https://www.linkedin.com/jobs/view/architectural-job-captain-at-placement-by-design-inc-3648901697,"Architectural design, Building Codes, Hand Sketching, Microsoft Office Suite, Revit, AutoCAD, SketchUp, Adobe Photoshop, LEED Green Associate, NCARB"
https://www.linkedin.com/jobs/view/elementary-classroom-teacher-ela-ss-upper-elementary-at-lisa-academy-3665948975,"Teaching Methods, Educational Pedagogy, Elementary School Curriculum, Data Information Systems, Data Analysis, Action Plans, Federal and State Laws, Computer Network System, Software Applications, Organization, Coordination, Communication, Selfevaluation, Cooperative Working Relationships, Physical Demands, Sensory Demands, Environmental Requirements, Elementary Teacher Certification, Grade Level Certification, Bachelor's Degree, Master's Degree, Teaching Experience"
https://www.linkedin.com/jobs/view/associate-mental-health-professional-at-southeastern-healthcare-of-nc-3790573851,"Crisis intervention, Nonviolent crisis intervention, Program evaluation, Psychosocial rehabilitation, Therapeutic intervention, Member involvement, Community bridging programs, Socialrecreation programs, Vocational units"
https://www.linkedin.com/jobs/view/senior-staff-accountant-at-pavarini-mcgovern-3799456722,"Accounting, General Ledger Accounting, Accounts Payable, Payroll, Bank Reconciliation, Fixed Asset Management, Invoice Processing, Financial Policy Compliance, Troubleshooting, Vendor and Stakeholder Communication, Systems and Procedures Maintenance, Accounting Degree, 2+ Years Accounting Experience, Multitasking, Team Environment, Interpersonal and Communication Skills, Clear and Concise Communication, Basic Accounting Principles, Mathematical Aptitude, Problem Solving, Independent Work, Detail Orientation, Accuracy, Critical Thinking, CMIC or JDE Experience"
https://www.linkedin.com/jobs/view/senior-staff-accountant-at-sto-building-group-3795128108,"General Ledger Accounting, Accounts Payable, Payroll Entry, Financial Statements, Journal Entries, Bank Reconciliations, Fixed Asset Management, Invoice Processing, Vendor and Client Communication, Troubleshooting Invoices, Investigating Statements, Mathematical Aptitude, Problem Solving, Independent Working, Detail Orientation, Accuracy, Critical Thinking, CMIC, JDE"
https://www.linkedin.com/jobs/view/senior-accountant-at-aston-carter-3800153691,"Accounting, Financial Statements, General Ledger, Journal Entries, Financial Analysis, Reporting, Fixed Assets, Inventories, Excel, Pivot Tables, Lookups, Formulas, Bachelor's Degree in Accounting or Finance"
https://www.linkedin.com/jobs/view/nurse-practitioner-pd-rmc-care-mgt-at-hackensack-meridian-health-3772162517,"Leadership, Healthcare, Nursing, Patient care, Medical assessments, Clinical care, Health and safety, Per Diem, Surgical specialties, NJ Board of Medical Examiners regulations, Code of Ethics, NJ Department of Health requirements, HMH policies and procedures, Vaccination, Documentation, Medical history, Medical Examination, Scheduling, Patient Education, Communication skills, Continuing education, Patient care, Policy reviews, Staff management, Ethics, Clinical practice, Critical thinking, CPR, EHR, NJ State Professional Registered Nurse License, Advanced Practice Nurse Certification, AHA Basic Health Care Life Support HCP Certification"
https://www.linkedin.com/jobs/view/assembler-at-latitude-inc-3787732413,"Circuit card assembly, Electromechanical systems testing, Rework, Modification, Repair of electronic assemblies, Cable assembly, Moldings and epoxies, Test fixture building, Facility/lab infrastructure alterations, Laboratory test equipment operation, Automated test systems operation, Data record keeping, Workplace organization, Feedback provision, Travel to test facilities, Technical drawing reading, Datasheet reading, Schematic reading, Work instruction reading, Computer skills, MS Office proficiency, Electronics test equipment experience, Hand tools experience, Small power tools experience, Attendance record maintenance, Overtime work, Organizational skills"
https://www.linkedin.com/jobs/view/teacher-assistant-at-uncommon-schools-3755142944,"Teaching, Education, Classroom Management, Instructional Techniques, Tutoring, Data Analysis, Administrative Support, Communication, Problem Solving, Time Management, Organizational Skills, Adaptability, Teamwork, SelfMotivation, Personal Responsibility, Reflectiveness, Passion for Working with Children, Strong work ethic, Bachelor’s degree (preferred), Experience working in schools or urban communities, Commitment to Uncommon’s Core Beliefs and Educational Philosophy"
https://uk.linkedin.com/jobs/view/finance-manager-fp-a-at-sewell-wallis-3795186128,"Accountant, Financial Reporting, CIMA/ACCA/ACA, Budget Development, Financial Forecasting, Variance Analysis, Intercompany Transactions, Cost Allocation, Process Improvement, Ad Hoc Projects, Financial Software, ERP Systems, Excel, Data Analysis, Communication, Presentation, Problem Solving"
https://uk.linkedin.com/jobs/view/senior-financial-accountant-at-retrack-personnel-holdings-limited-3798561310,"Senior Financial Accountant, Profit planning, Financial analysis, Cost analysis, Variance analysis, Budgeting, Forecasting, Reporting, Sarbanes Oxley compliance, Internal compliance policies and procedures, MFGPRO, Oracle, GAAP, US GAAP, CIMA/ ACCA qualification, Strong accounting experience, Manufacturing environment, Exceptional organizational skills, Keen attention to detail, Exceptional interpersonal skills, International multicultural US based matrix organization"
https://uk.linkedin.com/jobs/view/swimming-teacher-at-places-for-people-3798416760,"Swimming Teacher, Customer service, UKCC Level 2, Lifesaving Qualification (NPLQ or NRASTC), Motivation, Patience, Communication, Instruction skills, Coaching, Enthusiasm, Industry best practices, Collaboration, Leadership, National Plan for Teaching Swimming, Continuous learning and development, Training and development, Real Living Wage foundation, Full Health & Fitness membership, Flexible working, Additional annual leave, Personal learning and development, Company Pension scheme, Cashback plan for healthcare costs, Discounts on activities centre shop and cafes, Extra perks from shops cinemas and much more, Armed Forces Covenant, Disability Confident scheme, Neurodivergent applicants, Equality Act 2010, Disability Discrimination Act 1995"
https://www.linkedin.com/jobs/view/accountant-advanced-federal-full-time-contractual-at-state-of-maryland-3804284655,"Accounting, Auditing, Federal Grants, MOUs, POS, Grant Awards, Expenditures, Guidelines, Reporting"
https://ca.linkedin.com/jobs/view/accountant-at-robert-half-3775104324,"Financial statement preparation, Account analysis, Reconciliation, Cash flow analysis, Budgeting, Forecasting, Audit preparation, Internal control maintenance, Regulatory reporting, Analytical skills, Time management, Attention to detail, Organizational skills, Writing skills, Manufacturing cost accounting, Costing, ERP systems, Selfstarter, Strong ethical standards, Analytical skills, Quantitative skills, Social skills, Verbal skills, Written skills, Internal controls, SOX compliance"
https://www.linkedin.com/jobs/view/sales-consultant-at-ciocca-dealerships-3801389613,"Sales, Customer service, Negotiation, Detailoriented, Building rapport, Persuasion, Closing, Client relations, Inventory management, Time management, Communication, Problemsolving, Selfmotivation, High energy, Positive attitude, Active listening, Empathy, Flexibility, Adaptability"
https://www.linkedin.com/jobs/view/bar-manager-kimpton-hotel-palomar-phoenix-at-kimpton-hotels-restaurants-3767054434,"Customer service, Food and beverage knowledge, Cocktail preparation, Bar/restaurant management, Inventory management, Cost control, Vendor relations, Procurement, Staff training and support, Teamwork, Performance feedback, Employee satisfaction, Schedule management, Supervisory skills, High school diploma/GED, 2+ years of hotel/restaurant management experience, Advanced knowledge of wine spirits and mixology, Food Handler and Alcohol Awareness Certification, Beverage expert, Experience in implementing new beverage concepts, Experience in beverage costing and budgeting, Experience using Microsoft Word Excel POS systems, Flexible schedule, Ability to work weekends nights and holidays"
https://www.linkedin.com/jobs/view/sergeant-at-constellis-3752162941,"Aerospace security, Property control, Special signoffs, Access control policies, Criminal record check, Credit record check, Driving records check, English proficiency, Written report preparation, Oral communication, Computer literacy, Certification and license, Medical insurance, Dental insurance, Vision insurance, Paid time off, 401(k) plan, Life insurance, Flexible spending accounts, Disability insurance, Personal development, Learning opportunities, Onthejob training"
https://www.linkedin.com/jobs/view/billing-assistant-at-amity-foundation-3787790519,"Billing, Invoice preparation, SastraK, Financial records, Clerical bookkeeping, Bookkeeper program, Budgets, Payments processing, Account payable, Creditors interaction, Expense verification, Financial data analysis, Financial reports preparation, Microsoft Excel, Microsoft Word, High school diploma, Bookkeeping program completion"
https://www.linkedin.com/jobs/view/generic-clerical-substitute-at-winston-salem-forsyth-county-schools-3741344176,"Outlook, Word, Excel, PowerPoint, Google Drive, Administrative procedures, Clerical procedures, Forms design, Math skills, Office procedures, Communication, Problemsolving, Time management, Customer service, Data entry, File management, Copiers, Fax machines, Scanners, Phone systems, High school diploma, Twoyear business school, GED, General office experience, Administrative assistant experience, Educational setting experience, Financial secretary experience, Associate's degree, 60 college credit hours, FERPA regulations"
https://au.linkedin.com/jobs/view/museum-curator-at-department-of-planning-lands-and-heritage-3791727772,"Curatorial Experience, Conservation Techniques, Interpretation Skills, Museum Practices and Programming, Collection Management, Research and Analysis, Exhibition Planning, Leadership Behaviors, Project Management, Aboriginal Heritage, Crown Land Administration, Historic Heritage Conservation, Land Use Planning, Public Sector Code of Ethics, MS Word, PDF, National Police Clearance, Australian Citizenship, Permanent Residency Status"
https://www.linkedin.com/jobs/view/first-year-tax-professional-at-h-r-block-3748892684,"FacetoFace Communication, Tax Return Preparation, Client Retention, Sales Experience, Teamwork, Tax Expertise, High School Diploma, Customer Service, Marketing Experience, Fastpaced Environment, Tax Interviews, IRS Requirements, State Requirements"
https://ca.linkedin.com/jobs/view/gestionnaire-adjoint-marchandisage-assistant-manager-merchandising-carrefour-laval-at-old-navy-3726080720,"Communication, Organization, Leadership, Data Analysis, Prioritization, Time Management, Problem Solving, Recruitment, Hiring, Talent Development, Customer Service, Merchandising, Sales, Marketing, Coaching, Reporting, Training, Retail Operations, French (Quebec)"
https://www.linkedin.com/jobs/view/barber-instructor-at-nurtur-aveda-institutes-3786844553,"Barbering, Education, Communication, Strategic thinking, Attention to detail, Organizational skills, Mentoring, Public speaking, Soft skills, Positive attitude, Barber Instructor License, High School diploma, Presentation skills, Adaptability, Customer service, Commitment to company mission, Health Insurance, 401k Match, Dental/Vision/Life/Short Term Disability, PTO, Employee Discount, Growth Opportunities, Professional Development Budget"
https://uk.linkedin.com/jobs/view/st3%2B-clinical-fellow-in-renal-medicine-at-somerset-nhs-foundation-trust-3802260570,"Clinical skills, Communication skills, Teaching skills, Time management skills, Organizational skills, Prescribing dialysis, Attending clinics, Dictating letters, Following up on results of investigations, Attending MDT meetings, Reviewing patients, Admitting patients, Renal histopathology, Research interest, Academic record, Certification in Advanced Life Support (ALS), Experience in renal medicine, Knowledge of clinical audit, Evidence of training progression, Evidence of understanding and application of knowledge of specialty, Ability to communicate effectively with patients and relatives, Ability to establish good working relationships, Ability to contribute to departmental teaching sessions, Ability to function successfully under pressure, Good English language skills, GMC registered, UK hospital systems and practices"
https://www.linkedin.com/jobs/view/mechanical-superintendent-mission-critical-traveling-at-je-dunn-construction-3737569697,"Safety culture, Project management, Subcontractor management, Project scheduling, Communication, Documentation, Quality control, Material management, Procurement, Cost control, Budget tracking, Risk management, Problemsolving, Relationshipbuilding, Lean process, Project accounting, Construction technology, Scheduling software, Crane flagging and rigging, Document management, Collaboration, High School Diploma or GED, Bachelor's degree in construction management engineering or related field, 5+ years construction experience, 3+ years field supervision experience, Experience with Lean principles, Valid and unrestricted drivers license, Ability to lift up to 50 pounds, Willingness to work nontraditional hours, Ability to stand walk climb bend reach push and pull, Occasional sitting and viewing computer screen, Comprehensive benefits package including medical dental vision 401(K) and Employee Stock Ownership Plan, Equal Opportunity/Affirmative Action Employer, Reasonable accommodations for qualified individuals with disabilities"
https://www.linkedin.com/jobs/view/first-year-tax-professional-at-h-r-block-3670002590,"Customer Service, Retail Environment, Sales, Marketing, FastPaced Environment, Teamwork, Collaboration, Communication, H&R Block Income Tax Course, Continuing Education, High School Diploma, Tax Interviews, Tax Returns, Business Growth, Client Retention, Additional Products, Services, Medical Coverage, 401k Retirement Savings Plan, Employee Stock Purchase Plan, Tax Prep Benefit, Flexible/Remote Opportunities, Equal Opportunity Employer, Diversity"
https://www.linkedin.com/jobs/view/registered-art-therapist-for-camp-lejeune-at-mdperm-3787779002,"Art Therapy, Psychotherapy, Expressive Therapy, Psychosocial Assessment, Treatment Planning, Communication, Problem Solving, SelfEsteem Enhancement, Clinical Assessment, Mental Health Diagnosis, Supportive Climate, Expressive Communication, Art Therapy Consultation, MultiDisciplinary Treatment Planning, Creative Modalities, Music Therapy, Poetry Therapy, Drama Therapy, Horticulture Therapy"
https://www.linkedin.com/jobs/view/audit-senior-remote-must-be-ca-based-at-cybercoders-3758779801,"Audit, Assurance, Tax, Accounting, Advisory, CPA, NFPS, Private Education, Higher Education, NonforProfits, U.S. GAAP, Vacation/PTO, Medical, Dental, Vision, 401k, Bonus, California, Bay Area"
https://www.linkedin.com/jobs/view/assistant-professor-of-accounting-department-of-accounting-and-finance-at-rowan-university-3756573680,"Accounting, Financial, Managerial, Auditing, Technology, Data Analytics, CPA, CMA, CIA, PhD, Research, Teaching, Communication, Leadership, Online Learning, Hybrid Learning, Glassboro NJ Campus, Curriculum Development, Pedagogical Development, Assurance of Learning, Mentoring, Department College University and Professional Service, Business Outreach Activities, Rowan University Website, Graduate Transcript (Unofficial for Application)"
https://www.linkedin.com/jobs/view/project-design-leader-at-segula-technologies-3735301673,"System Engineering, Rail Vehicle Simulation Modeling, Subsystem Architecture Development, Interface Specification Development, Requirements Management, Safety and Reliability Analysis, Block Design Methods, Safe Braking Distance Verification, Runtime Simulations, Approach Locking Calculations, Bachelor's Degree, 4+ Years System Engineering or Rail Vehicle Simulation Modeling Experience, 810+ Years Systems Engineering Block Design Simulations or Equivalent Design Experience, V&V"
https://www.linkedin.com/jobs/view/summer-day-camp-senior-program-drivers-part-time-at-city-of-concord-3655346156,"Summer Day Camp Program Driver, Senior Day Trip Program Driver, Commercial driving experience, Wheelchair lift loading experience, Valid Class B CDL with Passenger Endorsement for at least 30 passengers, DOT Hours of Service Regulations, Principles and methods of preventive maintenance, Safe driving practices, Traffic laws of the State of California, Ability to safely drive a transit size bus, Excellent communication skills, Ability to work cooperatively with program staff, Excellent time management skills, Ability to maintain an impeccable clean vehicle, Ability to report participant vehicle or driver accidents/incidents, Ability to complete biweekly timecards, Ability to handle stressful situations calmly and professionally, Ability to work the maximum hours allowed under DOT Hours of Service Regulations on various shifts/days of the week, Ability to maintain outstanding attendance, Ability to read write and speak English sufficiently to converse with staff campers and parents, Ability to follow written and oral instructions, Ability to maintain accurate records and reports, Ability to establish and maintain cooperative working relationships"
https://www.linkedin.com/jobs/view/accounting-clerk-at-appleone-employment-services-3790265313,AppleOne
https://uk.linkedin.com/jobs/view/audit-supervisor-at-reach-international-3738939157,"Financial Reporting, Statutory filing, Compliance assurance, Engagement supervision, Report preparation, Account preparation, Financial statement preparation, Client portfolio advising, Budget management, Time management, Resource management, Mentoring, Counselling, Career objective assistance"
https://www.linkedin.com/jobs/view/maintenance-technician-ii-at-jll-3796411729,"Maintenance, Troubleshooting, Preventative maintenance, Material Handling Equipment (MHE), Repair, Automated packaging and distribution equipment, Safety procedures, Electrical systems, Mechanical problems, Belts, Motors, Photoeyes, Relays, Microsoft Word, Microsoft Excel, Microsoft Outlook, Associates degree, Vocational school, College degree, Mechanical field, Electrical field, Automated conveyor systems, Controls, Predictive maintenance, Preventative maintenance procedures, Metal fabrication, Wood fabrication, Blueprint reading, Electrical schematic reading, Electrical principles, Electronic principles, MHE safety standards, Original Equipment Manufacturer (OEM), Safety standards, Project Management, Computerized Maintenance Management System (CMMS), Robotic operation, Electromechanical operation, Electromechanical maintenance, Troubleshooting, Input functions, Output functions, Physical Demands, Bending, Crouching, Kneeling, Reaching, Twisting, Sitting, Standing, Walking, Lifting, Dexterity, Eye/hand coordination, Foot pedals, Manual picking, Pinching, Holding, Grasping, Wrist motion, Repetitive flexion/rotation, Small spaces, Dust, Fumes/odors, Hot/cold temperatures, Noise, Vibration, Concrete floors, Wet surfaces, Uneven surfaces"
https://www.linkedin.com/jobs/view/sr-financial-analyst-at-performance-food-group-3788212420,"Financial Analysis, Data Mining, Reporting, Automation, Cost Saving Initiatives, Data Visualization, Communication, Project Management, Bachelor's Degree in Finance Accounting or Business Management, 13 Years Experience in Financial Analysis or similar role, Hybrid Work Schedule"
https://www.linkedin.com/jobs/view/principal-scientist-ii-at-roche-3766471706,"CRISPR, Molecular diagnostics, Nucleic acidbased molecular assay, In vitro diagnostics, Viral and bacterial samples, R&D, Data analysis, Technical writing, Project management, Communication, Troubleshooting, Experimental design, Budgeting, Forecasting, Risk assessment, FDA submission, Good work ethics, Attention to detail, Critical thinking, Team work, Research, Innovation, Problem solving, Leadership, Analytical skills, Presentation skills, Mentoring, Data management, Laboratory techniques, Experimental methodologies, Bioinformatics, Genomics, Proteomics, Transcriptomics, Metabolomics"
https://www.linkedin.com/jobs/view/customer-service-representative-at-redner-s-markets-3679730583,"Customer service, Frontend operations, Supervision, Scheduling, Work schedules, Retail policies, New associate training, Price checks, Returned merchandise, Check approval, Housekeeping, Order and control supplies, Greeting customers, Communication, Analytical, Mathematics, Federal and state child labor laws"
https://www.linkedin.com/jobs/view/responsable-boulangerie-patisserie-h-f-at-e-leclerc-3679581765,"Bakery, Pastry, Retail, Sales, Marketing, Price calculation, Inventory management, Cost management, Team management, Scheduling, Food safety, Hygiene, Traceability, Quality control, CAP/BP in bakery, Experience in largescale distribution, Rigor, Organization, Autonomy, Methodology"
https://www.linkedin.com/jobs/view/senior-accountant-property-management-at-asian-americans-for-equality-3783819986,"Yardi GL, Chart of accounts, System access rights, Change requests, Journal entries, Account reconciliations, Annual financial statement, Financial reports, Tenant receivables, Tax returns, Financial statements, Accounts payable, Accounts receivable, Financial statements, General ledger, Monthend/yearend close processes, Organization, Administration, Accuracy, Attention to detail, Deadlines, Communication skills, MS Office, PowerPoint, Word, Excel"
https://www.linkedin.com/jobs/view/restaurant-manager-at-denny-s-3762762494,"Restaurant management, Supervision, Crew member management, Food safety, Customer service, Communication, Problemsolving, Time management, Teamwork, Leadership, Training, Financial management, Data analysis, Cash handling, Inventory management, Food handling, Sanitation, Safety, Diversity, Stress management, Multitasking, Adaptability, Automobile operation, Reliable transportation, English language communication, Basic math skills, Associate's or Bachelor's degree, 2+ years of experience in restaurant hospitality or retail management, Food Safety Manager certification, Organizational skills, Written and verbal communication skills"
https://www.linkedin.com/jobs/view/service-manager-at-knf-t-staffing-resources-3786439129,"HVAC, Service Operations, Leadership, Customer Service, Scheduling, Inventory Management, Technical skills, Researching, Training, Performance reviews, Policies, Air Conditioning, Heating oil, Propane, Mechanical, Communication"
https://www.linkedin.com/jobs/view/junior-instructional-designer-at-san-diego-state-university-3801279991,"Instructional Design, eLearning, Microsoft Word, Microsoft PowerPoint, Microsoft Excel, Microsoft Outlook, Google Drive, Moodle, D2L, YesLMS, Articulate Storyline, Multimedia Development, Webbased Learning Systems, Cloudbased Technologies, Project Management, Program Administration, Nonprofit Experience, Academic Experience, Website Accessibility, Assistive Technology, Communication, Collaboration, Research, Problem Solving, Adaptability, Initiative, Selfmotivation, Team Work, Writing, Bachelor's Degree, 12 Years Experience"
https://www.linkedin.com/jobs/view/med-office-receptionist-intermediate-uthp-ds-radiology-marc-prn-at-ut-health-san-antonio-3791464744,"Reception, Front office duties, Registration, Scheduling, Making phone calls, Patient communication, Microsoft Office, Data entry, Organization, High school diploma or GED, 2 years of experience"
https://www.linkedin.com/jobs/view/first-year-tax-professional-at-h-r-block-3675889683,"Communication skills, Tax preparation skills, Customer service skills, Teamwork skills, Microsoft Office Suite, Accounting software, Tax preparation software, IRS and state tax requirements, Sales and marketing experience, Tax expertise, High school diploma or equivalent, 3 hours of continuing education requirement, Experience working in a fastpaced environment, Availability to work during peak tax season, Medical coverage, 401k Retirement Savings Plan, Employee Stock Purchase Plan, Flexible/remote work opportunities"
https://www.linkedin.com/jobs/view/senior-bookkeeper-at-robert-half-3761609111,"QuickBooks, Microsoft Word, Microsoft Excel, Knowledge of General Ledger, Financial Statements, Payroll Processing, Quarterly Reports, 991 Understanding, Client W2s and 1099s, Workload Prioritization, Ability to work in a fastpaced environment, Professionalism, Communication skills, Team player, Teachability, Positive attitude"
https://www.linkedin.com/jobs/view/senior-gl-accountant-at-tivella-3736935829,"General Ledger Accounting, Monthend Closing, Financial Reporting, Internal Controls, Process Improvement, Team Support, Audit Support, Ad hoc Analysis, Accounting Principles, Financial Reporting Standards (GAAP), Accounting Software, ERP Systems, Microsoft Excel, Analytical Skills, ProblemSolving Skills, Time Management, Communication Skills, Interpersonal Skills, Process Improvement Initiatives, Bachelor's in Accounting or Finance, 46 years Experience in GL Accounting"
https://www.linkedin.com/jobs/view/aircraft-avionics-technician-at-segula-technologies-3735097736,"Aircraft Avionics Technician, Avionics, Electrical, Electronic, Inspection, Modification, Safety, Maintenance, Troubleshooting, Repair, Servicing, Data interpretation, Communication, Tool Handling, Ground Support Equipment, Seasonal/Inclement Weather Handling, Certifications (A P A&P), Licenses (GROL AET), PC Skills, Basic Hand Tools, Training (Technical School)"
