job_role,industry,avg_salary_usd,experience_required_years,education_level,task_repetition_level,creativity_requirement,physical_labor_level,analytical_complexity,social_interaction_level,ai_tool_availability,ai_tool_maturity_score,percent_tasks_automatable,job_growth_rate,skill_complexity_score,regulation_strictness_level,ethical_risk_level,communication_requirement,domain_specific_knowledge_level,team_collaboration_level,ai_dependency_current,ai_dependency_future,training_hours_needed,job_demand_index,automation_risk_score
Nurse,Healthcare,110720,12,Bachelor,0.3843390279585277,0.9528695203580837,0.06944782605440092,0.7925487412932214,0.5876272972414707,Midjourney,0.7788033012532631,0.8558167010420125,0.12450097257638765,0.3512167621213965,0.5161890057877114,0.16100863941167753,0.34274738645941405,0.19688299999051218,0.34288096545894575,0.1010693973293072,0.8677850648701242,226,0.31804815738277714,0.6933921491260452
Data Analyst,Retail,45261,0,Bachelor,0.7383916369360575,0.2793563232407599,0.5958348969007224,0.44275428575061826,0.8263066273008779,AutoGPT,0.8908358573975358,0.8369420334599478,-0.0831609458899438,0.572439020447636,0.7907077916080251,0.08983740947788454,0.5929565922325104,0.940451037323483,0.7935356061519165,0.4187551554657778,0.9708015772411612,435,0.7342012877684909,0.02310598220936666
Doctor,Education,50372,4,Master,0.7742155581663588,0.7315256152685815,0.013614147256100884,0.7245750577523875,0.048869958707065564,None,0.5023166827489517,0.5489523197015302,0.05121168182741642,0.5078694600571184,0.3619024158852088,0.5314749522316655,0.5908255679175022,0.844268925363236,0.514370635803929,0.9079348429995895,0.12087067403100882,39,0.2485687737355421,0.47939992129530384
Sales Manager,Legal,85355,8,Master,0.6070286543845467,0.5785754113832238,0.32498740955708616,0.568649636179005,0.5969512171607357,Claude,0.7797828819673583,0.6520198107574433,0.0963110131164048,0.04479696751543216,0.9412913163002156,0.76320796072394,0.9280530816403759,0.42272178572369523,0.15776660384665264,0.09087939413256008,0.9788914776672794,257,0.6240589207724244,0.6264996895156622
Sales Manager,Healthcare,128560,6,Master,0.022686842182447542,0.23747669500562407,0.932292575873167,0.3408418550780681,0.6431737953393419,AutoGPT,0.18708942619724123,0.7755419439682781,0.0009519702357933257,0.9806365690528799,0.6850162266523366,0.17604769542717025,0.17172363361249543,0.16112566089994407,0.040591567724274635,0.30524572467030076,0.4123357642754767,229,0.5427412218745395,0.27850940385040357
Mechanic,Manufacturing,30037,5,Bachelor,0.931022279070994,0.26217155174161544,0.3040452696358076,0.7258743434952848,0.6023670393482796,Claude,0.5476430130358478,0.0916848309556858,-0.07703567149948665,0.9561055272406507,0.07709825166440265,0.3182109385276658,0.7716454627818603,0.15717041409296495,0.7267254015221076,0.4670986696263679,0.6325788189035613,467,0.26267237406026345,0.08324003278844272
Consultant,Tech,71420,5,Bachelor,0.6862332800964477,0.49115317431045047,0.9398266426442479,0.683499154466378,0.6500336842370485,AutoGPT,0.6361999427056659,0.30059789517785585,0.10734998188125783,0.7737617925541624,0.10851982880567468,0.6305314711350183,0.4625905775419754,0.9048620124808642,0.26187507419323997,0.4499144531197401,4.75389494578593e-05,56,0.9343380308342589,0.5324448611250153
Teacher,Legal,127243,10,Master,0.034195449921188836,0.4192369414973601,0.25013395714924425,0.619094442193602,0.6313753076041545,Claude,0.490664167816772,0.16908994281967182,0.0166245793856733,0.05535323962817529,0.8908105511485485,0.46086827153213883,0.17475201158749254,0.1662078809193841,0.8157288195313168,0.9439013456078966,0.3702588194633538,171,0.25673904925980207,0.446294558245209
Sales Manager,Marketing,159380,6,Bachelor,0.8188328992141178,0.29122932823126424,0.31456224046153247,0.6179555210432506,0.13040388498034905,Copilot,0.11688021634819623,0.5114676943461058,-0.0341874746457744,0.43020783550745956,0.8095585124749372,0.6038677779155065,0.8356386072970087,0.38627996885345683,0.18892852305102847,0.3951185882141295,0.3528966111399746,385,0.8947911551443155,0.044080324138582205
Doctor,Education,64600,0,High School,0.20026615471799614,0.8075115963051489,0.6284074964385535,0.6829819923269768,0.23493677694891535,AutoGPT,0.7341002318190774,0.8376679566326077,-0.08228613989271111,0.40976955276883953,0.33009423982079367,0.676367585436527,0.8201391059383006,0.9008043007880673,0.5678563886684552,0.2389612394788252,0.5038058389992257,455,0.5409319191582785,0.5194180965915223
Civil Engineer,Education,119520,3,High School,0.5792211895711068,0.4814629176373849,0.7616269727892948,0.3845455126425382,0.6189940052890102,None,0.8390781771894993,0.23071196964975793,0.060042961155071684,0.5580260171247806,0.5215959636826655,0.3806950939871824,0.04018240984630328,0.033432870225019506,0.09346927821104234,0.4449345239088669,0.13259240065820266,153,0.09182801302161459,0.10771683678860311
Electrician,Retail,35167,12,High School,0.46663436995018714,0.6548480623891278,0.501387768004884,0.8690758150677024,0.017693161136770774,ChatGPT,0.6352262549814589,0.7309035351707276,-0.08942453473185685,0.05592845786580514,0.8527484378143086,0.7859662976950674,0.7094400175586659,0.6307411404499594,0.735767797101707,0.39599374511609076,0.6901858640519236,257,0.8336247553381155,0.4245507755273954
Data Analyst,Finance,30432,14,Master,0.41983878235507666,0.18927350016787547,0.8821156871941555,0.16230784549646082,0.6347445187232444,Claude,0.16916100161682734,0.4058239963864885,0.0977734660460075,0.42365664599837716,0.10343110414574519,0.70286508554943,0.15351988616964196,0.35059558838688154,0.7657029327806336,0.6233027155135404,0.5957025358897857,83,0.7914320442178517,0.27041291023875647
Marketing Specialist,Marketing,99687,0,High School,0.8897137201243975,0.5335076625164867,0.04024042161061925,0.8838854632391541,0.665386623785032,Midjourney,0.07455243984854298,0.9030749003587134,0.09268800107784048,0.7578393169976445,0.13813942156566328,0.6875532285897135,0.6103603497898739,0.10778331202502967,0.9165460531291204,0.9941471727468205,0.21248782747958017,38,0.8309745300950012,0.9704708113777909
Consultant,Education,101947,5,High School,0.4373612915626147,0.3179760494466215,0.9221948386343706,0.3422818430319944,0.23917475986165848,ChatGPT,0.3016039081744789,0.6267895408465955,-0.0192643247661258,0.9980079495674884,0.7155269386946937,0.14948352262156195,0.643802631410877,0.5675239096122127,0.5613597920484691,0.551417246212045,0.9836361140124472,259,0.6381485456392167,0.03473323687771834
Customer Support,Construction,126324,13,Bachelor,0.07534411757315074,0.5264136103948782,0.19630779989540803,0.12503161560862253,0.5981328297531396,Midjourney,0.03699011185041945,0.9765530055956635,0.018071835468714853,0.5954432141469534,0.08220548244247661,0.4742355970098462,0.6652445504338759,0.48490118662501025,0.10644167563825935,0.4622267881926174,0.0055930165525300835,130,0.7116156263248216,0.5600232360909704
Doctor,Marketing,80903,12,Bachelor,0.9466387272149526,0.7808258334109281,0.8842387450846559,0.6000274026791299,0.5340900607237645,Claude,0.8392190104529338,0.24566977572778104,0.0673049014538368,0.9406123112380061,0.352566496353807,0.5771729173422276,0.12009686244645457,0.09920153818931288,0.8277652051640065,0.5938521115990387,0.3359180699375085,24,0.9070579801644948,0.15192032210595696
Business Analyst,Education,95792,3,Bachelor,0.9205352312396275,0.7689132100912617,0.4008631794863805,0.37598666907040523,0.2606915481531138,Copilot,0.7030604400702092,0.9239583782387957,0.13978096401597995,0.998538481186297,0.2518083221524866,0.226386218147278,0.5983159089025646,0.2672112672152951,0.31389412123707594,0.9797991230898682,0.26172485390574873,229,0.1276983471212234,0.3192941115712613
Customer Support,Energy,63439,0,Bachelor,0.6844326895815988,0.3542206780342759,0.8327570558710377,0.8154997271035193,0.4629740118747546,None,0.5636886610006293,0.35705576464805433,0.03003775624923974,0.4347819279166901,0.7602858946028052,0.7585670892610037,0.09986321146181687,0.7403561856698501,0.8995934257497727,0.6247999101901324,0.5600392929327801,316,0.08303784435509731,0.1839009715307931
Lawyer,Marketing,81248,8,High School,0.467892528132025,0.6942771170796391,0.6716655498036951,0.4307854685287673,0.9096245294121815,None,0.8896325034837318,0.621967462300379,0.1491699347884441,0.6686904314466967,0.002447873596323702,0.12108069360972407,0.7455541871613904,0.7558502375319367,0.9778345743225169,0.12293460259082467,0.888399642136278,321,0.12507563898566465,0.9951468797123554
Marketing Specialist,Healthcare,64743,11,High School,0.09285947294352126,0.941289950394277,0.1759416324782621,0.6685625255621098,0.42660278045988287,ChatGPT,0.1100934997700711,0.17450821344724032,-0.018723552794557757,0.21321512159947142,0.1153847169618939,0.149857494833461,0.0637446325955644,0.598682732028978,0.13248855784030455,0.9126879534703295,0.6577751528376089,481,0.8700716426852567,0.03236206711320766
UX Designer,Marketing,109803,3,Bachelor,0.7907481185774762,0.6256693299249064,0.9180475698814484,0.3082579895048255,0.6298441768795017,ChatGPT,0.7144597498760332,0.7597851201388243,0.03162298665344007,0.4756464437616338,0.09900754100078524,0.4133192955745555,0.7578110344339957,0.11048717951551768,0.08295965503189251,0.5908217782698463,0.04759432533465269,179,0.5629341958249606,0.5413564591406672
Consultant,Retail,105117,11,Bachelor,0.07547791442402896,0.14841012338263715,0.24551739048845966,0.2094523750253401,0.0353508210406942,Claude,0.14663220693317502,0.9782504340366505,-0.07109611049582384,0.0784115430036898,0.31807705190126623,0.1353448010775543,0.883492404085875,0.8530918102366961,0.89760337244666,0.1581053922359611,0.8633982608232501,413,0.17606528126932486,0.608042714658387
Marketing Specialist,Manufacturing,52076,5,Bachelor,0.06860098489514566,0.6797086292790951,0.24414011869499908,0.3880490309488238,0.0778001133220988,None,0.06092542676868484,0.7874261163921196,0.03910989351809299,0.029149778506417534,0.2324794989887009,0.011643951905010885,0.29854164244689807,0.17270398239088658,0.8988761921071843,0.23049192108251337,0.2650800548754788,184,0.1417120683398848,0.7721678956955529
Sales Manager,Manufacturing,117483,12,High School,0.5373838424393681,0.10490438634931132,0.8141788966373805,0.6068078346024335,0.08130807330331846,None,0.1329045073713655,0.6157967424936042,0.034078327390358626,0.8929193350046786,0.22828278513268718,0.41140192961650435,0.7782919848005688,0.7209383863826976,0.5851977292625731,0.12053538457826363,0.1103243027511227,329,0.4454235553646432,0.6259835163317904
Consultant,Manufacturing,164035,6,Master,0.16012824018464022,0.8721104087930271,0.10587325557252103,0.6569467392113518,0.7782407636264455,AutoGPT,0.9509400907086178,0.44821397541306995,0.11220347861451005,0.8584003316245739,0.37039326131800476,0.6485521398809275,0.417521209312572,0.04258426209383481,0.888121248513038,0.9607602582369659,0.43255397151554364,126,0.8157340559105973,0.23134690678373016
Business Analyst,Healthcare,149217,7,Bachelor,0.007730267340348984,0.5166604958019403,0.22203590637046033,0.5782066652980183,0.3502568948034527,Claude,0.44043338465803905,0.34523630780675396,0.14913789606303493,0.3120646582577774,0.21404897748667118,0.4951382995084366,0.7977136067992836,0.33182984364865353,0.9305215438068443,0.07084990643057487,0.8987113899019246,358,0.8051767195615996,0.5980388829968575
Consultant,Legal,174938,11,High School,0.42311343099578624,0.3851407363115795,0.5036775734210623,0.9880557186241089,0.22761168836581336,Claude,0.04899569622283528,0.4190126165185162,0.14654452810506166,0.45695304371006684,0.10621418868654342,0.05217969757825469,0.6862523696636224,0.478361593983184,0.5553895655769142,0.7644275943181079,0.03458376512196215,11,0.8512530689440027,0.9749668766753669
Doctor,Manufacturing,134504,12,High School,0.13721723161006594,0.05700659464969238,0.8304770286866243,0.6910901864951653,0.7473245684517227,None,0.5836346482548337,0.32828831276500237,-0.040924701078717735,0.4936103041322142,0.5832512643365159,0.23246533705550199,0.28914051230530846,0.027964047173821283,0.6865281844906737,0.3376584954251449,0.6256612878766906,375,0.7689447334110394,0.8484517686047601
Plumber,Tech,135649,10,PhD,0.16051541528069124,0.3807837345921097,0.1474839747372675,0.9315196275969178,0.16996006255617446,Gemini,0.19971406613256448,0.8327098670049589,-0.015388611584386896,0.5207011232068153,0.951737697020116,0.5243486265212299,0.1937336588631421,0.1715536210707188,0.6135727484299253,0.0811126472277004,0.3324967557223646,41,0.06161980966467817,0.4534971138552021
UX Designer,Healthcare,156244,8,Bachelor,0.07691063873533466,0.9032066679157894,0.5476682345123464,0.11793319489517451,0.24649252507028063,Copilot,0.00683641025976689,0.8931111232274981,-0.031335749918012135,0.13457100450481418,0.6071649270381896,0.7380927727347192,0.9147421361315139,0.3189102529666029,0.17459914808993082,0.4338472389844005,0.6225728411356568,376,0.7201669042344766,0.4774082177737754
Data Analyst,Legal,62813,8,Bachelor,0.20509375372360994,0.02098299628630318,0.7112405918029395,0.06137292981347886,0.43093144327002086,AutoGPT,0.7583857944440096,0.9496576857097386,-0.05008011216565639,0.7750587617007498,0.7570206706298457,0.7939169643041383,0.838979170630755,0.9825073582566852,0.436235813762466,0.00026976536289358144,0.2663459883375219,319,0.5189612903950607,0.13290839762233442
Graphic Designer,Tech,96729,7,Master,0.7154841797743894,0.4746481577818049,0.8605952247159513,0.31099470201195367,0.33143806901461326,Copilot,0.15486307891986417,0.4183623219078503,-0.062465996695895865,0.34781569255523737,0.9721768391921035,0.5193684776051208,0.6599020183560926,0.7794758435498879,0.6813843300711712,0.8172726464662023,0.9670961399088605,307,0.726412213246232,0.569925122835963
Consultant,Tech,34512,9,Master,0.8089273072177914,0.9311580911106223,0.9355655602022196,0.13658893837642394,0.5853922110366443,None,0.9424864723598761,0.5462192034350923,0.02793600314196612,0.03169518122994275,0.15316264515857414,0.6461274538066799,0.34937161819604967,0.8406964717178594,0.6102688972351641,0.5419147120365816,0.11383028537199391,167,0.48428273963405766,0.2802433929964514
Electrician,Tech,177702,10,Master,0.45253364402930063,0.3948409997650211,0.7846399144689324,0.5258685282282677,0.33784061907484764,Claude,0.5927998687865728,0.5768954210424889,0.11812469559922578,0.676561522669848,0.45980997208887253,0.9034173552698558,0.5104593834924984,0.6675168890421217,0.21509782235300867,0.45174655166318356,0.15799397938520843,274,0.48353905109721296,0.10811425542469877
Plumber,Construction,147907,14,Bachelor,0.5065538158814177,0.4281756874621504,0.6528283982220019,0.5189812535232787,0.3929516358588919,Gemini,0.0869958225406402,0.6510881773783387,0.04746689206519897,0.8298774961002545,0.5818473575342354,0.06519874070728815,0.5578641308903726,0.29239450847882476,0.9097591564511838,0.8292275037730703,0.04566768720907821,284,0.12613466099046844,0.4742094054142564
Nurse,Retail,161708,11,Bachelor,0.0326550345942026,0.5785600551991199,0.43362008531276586,0.5750471664439502,0.8628866082494859,None,0.21782442867216278,0.0024563408918729657,0.11816591257171616,0.9181267867068484,0.32211282662560425,0.09917255355357946,0.08606995113207871,0.7094479035238954,0.7840683397201198,0.5193202948754179,0.7949978394724941,143,0.9052252416399702,0.04507128402216243
Nurse,Retail,164847,11,High School,0.06931626137131686,0.4629373335771835,0.11211015418841963,0.7452278808310727,0.8845314396280024,Claude,0.6108446372598441,0.8426896714336686,0.1398736569792476,0.6744053206371196,0.6131294785366633,0.45786008403696454,0.9722338657559274,0.6737409795549786,0.06845756989163987,0.5952982484261412,0.09395680848210164,465,0.3746217564192197,0.12013174342988941
HR Specialist,Healthcare,94591,14,Master,0.2575677256495169,0.16860169123755242,0.7097371925255213,0.9713297002123199,0.8277111908134075,Claude,0.3381127280484769,0.2681406540324641,-0.0042146447612246285,0.19127901710584028,0.6238204901609797,0.609734643189506,0.09181920904660601,0.6099511810860655,0.34407835133354137,0.8148174385223412,0.27662351603359636,363,0.5823740923503427,0.21904398587395313
Consultant,Tech,41351,13,Bachelor,0.5438984207131475,0.018555539069860405,0.9927373044754869,0.8782586914391465,0.8648309327046326,Copilot,0.532143051049093,0.4721640687462827,0.1089169516792807,0.5897805314400532,0.8422292362669467,0.004634185938863222,0.721683659197782,0.2983215035648361,0.9955381312496105,0.7205706820643036,0.20560132654835062,451,0.20715626643789087,0.9906346168791987
Nurse,Energy,145400,2,High School,0.739551148734993,0.6098116579787016,0.7367605947320999,0.1183672395755816,0.569728669339117,None,0.7995120465963701,0.841568257045184,-0.08691619526506394,0.9117619831612093,0.8325153826596379,0.4525483307226136,0.49280165593364555,0.2632143631238203,0.3898100336811364,0.6590392412608735,0.35353372385364434,266,0.3688888986598533,0.8084816002702894
Consultant,Marketing,150533,11,Master,0.605003061338033,0.9208065870078121,0.01671109373772628,0.33851368877065724,0.646233214751384,Gemini,0.7926015082375532,0.9968561469506898,0.020268288172054144,0.35056009763316176,0.14252193884991993,0.1727608889476976,0.7598787302994683,0.3362992300467541,0.6634299891317943,0.7041410265669287,0.7657816521188395,406,0.87057742318448,0.5417583363656534
Civil Engineer,Legal,133627,1,Master,0.39212785498678826,0.10636413302716563,0.49625997804183875,0.2558230250480419,0.5571731665549405,Copilot,0.6979868039830627,0.7948835047855191,-0.007925869816532205,0.9533507217739411,0.1688918902206067,0.6451046426551533,0.2609303160112936,0.312397049339488,0.10067756075016021,0.26296966800205224,0.9501920279440721,271,0.2095993652169249,0.2325653842314067
Graphic Designer,Retail,158381,4,PhD,0.11832407300313819,0.21095271925275338,0.6146466324829039,0.1768173577797928,0.78558808405292,Claude,0.8860543061299861,0.024833237285976528,-0.04878702845894184,0.09767907172478929,0.22237198779252032,0.26773557074867327,0.39511035566194885,0.07783261605167158,0.31092400098215356,0.11724784740614336,0.8788700156347843,108,0.20610561334229283,0.5189198888498054
Nurse,Manufacturing,125707,0,Master,0.7807732348871894,0.3702294858249735,0.689674201102843,0.5447248766557845,0.5510004857614442,Midjourney,0.19936069157789627,0.368754170780906,0.009598202410835505,0.728052743905545,0.2612302310286605,0.90193812758223,0.5255014543153091,0.8022779810191986,0.8820538537900645,0.6226671864482342,0.8411657425182915,166,0.2604991102674902,0.6489970860780717
Graphic Designer,Healthcare,111678,2,PhD,0.3637860515990571,0.8087422290211197,0.7197258356007086,0.5532644020327305,0.11107696455078053,ChatGPT,0.17724148855101418,0.24721063613300487,0.010925633853085981,0.11991117249706695,0.5644934072437223,0.06384744074763682,0.12073415472962146,0.3692570698552743,0.5105394620239817,0.2240165325755138,0.4174706815888578,203,0.5746610879422904,0.004563917022544994
Marketing Specialist,Legal,103309,0,High School,0.7360540144827896,0.2692603164709776,0.558108441216524,0.22724482788806133,0.8095801204568599,None,0.7993495162534305,0.9641317329054393,0.10213489823169561,0.7988753029051557,0.3274903408562315,0.8092060528166539,0.8518373698518881,0.706636813052062,0.8251122445195032,0.04762023901542922,0.8018187016006626,83,0.5206882210265349,0.9878936040816121
Plumber,Healthcare,40778,12,Master,0.5129788419143418,0.8820544042787685,0.22336033273424027,0.7118972503066855,0.7605851706775364,AutoGPT,0.3208893462278156,0.264228916477634,0.11722965291767787,0.09765566384577162,0.9529626866495021,0.392327551948907,0.9915375227523703,0.27992445733950266,0.007659471576200061,0.2543220652170417,0.7771509379434569,296,0.17532200188791003,0.6267810005280847
Business Analyst,Energy,173573,2,Master,0.7386620535618252,0.05495787465006641,0.9422006614765467,0.7329142991695052,0.8203005952826253,Claude,0.5121824131124479,0.9433501903394431,0.0642376060807554,0.3257250400648778,0.11830142125621324,0.8571605858391863,0.4175875687920626,0.6020163138477447,0.6661408044868634,0.7202695871449073,0.24753069360952562,81,0.6919690209010282,0.9882464745678939
Civil Engineer,Construction,142713,12,High School,0.9072895614525719,0.9409566212589349,0.6966664676636619,0.020979994833933313,0.19042946338976185,AutoGPT,0.7439521487195456,0.9375175135019006,0.058347039361640124,0.7768617142138045,0.24648497650229984,0.8151226080257811,0.37681642451480224,0.03467360178076717,0.29992827917099274,0.708421561187668,0.2623954662970681,434,0.9075400290973044,0.46906579309813234
Plumber,Construction,163180,3,High School,0.921029516053802,0.5607470778737649,0.23684003686940946,0.39575770372231656,0.27161705271496706,Gemini,0.3959323592943478,0.8394103129253105,-0.07245440404681583,0.46019327077434713,0.8683175421188669,0.23929269475780046,0.5940806203004385,0.10603836113366949,0.8607765974558484,0.9032596416520672,0.4989938077000846,393,0.19882887733228904,0.6235073505622747
Marketing Specialist,Tech,66382,6,PhD,0.5351067800006034,0.6587776784877045,0.3223218322702729,0.8901406412016211,0.29575169726353,None,0.13016230019421338,0.09807176669824069,0.04381545302516754,0.882686471014386,0.5843311350585031,0.05056776329618384,0.6886686805957695,0.36452970855804845,0.9440465991701391,0.6752275340062499,0.9634776287522333,304,0.6729538254626136,0.46146074221843913
Business Analyst,Construction,105787,11,Bachelor,0.5115083647656388,0.3676895225363531,0.9219276706303697,0.5203186082438382,0.5080805361856736,Midjourney,0.6794572017872916,0.0019952280064845507,-0.03138880798351007,0.4017378620574258,0.5474284462554043,0.6955214114117233,0.8685764124041286,0.2687367801147973,0.6876189524108904,0.4397267521425272,0.10790172895235484,322,0.5863845909184338,0.009483642777262435
Marketing Specialist,Healthcare,53341,14,Master,0.26567846550283725,0.7819942855110603,0.8874851867073358,0.3476278014389943,0.13387708416345978,AutoGPT,0.8171593868479574,0.7938830842137136,-0.026309317972646212,0.9949581202885508,0.594345251733784,0.20439455108528493,0.37289100334456415,0.35340316770677993,0.1460787996574594,0.26049935807159996,0.9883997911616104,134,0.3289389605399552,0.8498917160952997
Data Analyst,Manufacturing,175439,11,High School,0.9357998315292914,0.16656625008440606,0.4051464383580896,0.25367615159513013,0.38538175327486734,None,0.012797283580869179,0.8432990575912659,-0.07630633693397715,0.018674793060319828,0.25226455955660254,0.9305071046945709,0.7648272740485438,0.9306921555575726,0.46810729071891766,0.7584003323494789,0.15892955120233576,165,0.6178306186616709,0.4490016105023933
Doctor,Tech,149967,4,High School,0.4579191671996209,0.04891182527848703,0.03830722199145098,0.24335451991828227,0.1821581610790296,AutoGPT,0.5625521161977447,0.9621816932316141,0.05896703822176985,0.6960622060842876,0.7614472231622088,0.06723061222328619,0.2400807042818751,0.07390078192835292,0.46449537866542634,0.4119709192477361,0.485610443239229,40,0.20990888820796783,0.47093619192677616
Teacher,Education,161066,4,Bachelor,0.12759123928737715,0.39551694310755714,0.048497368893938186,0.09976803385080635,0.26476271303273646,Gemini,0.4694050923975637,0.21838261145277915,0.04595210237936695,0.915887627858678,0.49653211364855165,0.32398005464878166,0.6804479860024567,0.46273082495305506,0.830298388824973,0.8154885874228592,0.30397184163535407,22,0.833954833441952,0.35996413935292737
Civil Engineer,Legal,173074,12,High School,0.4327049146265499,0.8536957139810395,0.28391829091838905,0.8172264190930921,0.7063876345584273,Claude,0.25959600652729087,0.733146467924249,-0.044931858208784814,0.5359864730125186,0.04259594125619515,0.012649007501816967,0.4667452203189201,0.1982566240382393,0.460615641353885,0.8516252863134475,0.41975372854306636,80,0.02221208651877926,0.432656467539011
Teacher,Energy,115820,0,Bachelor,0.12705325023800396,0.7549268366376947,0.6291222193389995,0.08665740539417122,0.8548111563172811,Claude,0.1610285671199282,0.5190644174311944,-0.03424076911150792,0.9885092387276465,0.17715826228875486,0.3170196058180965,0.6616805545477812,0.3558385182424436,0.3326348645706376,0.35156758006268785,0.9578335300217443,60,0.5670629767740638,0.7255507166350357
Doctor,Tech,89949,7,Bachelor,0.5025316842570751,0.517155970488958,0.5841946353345618,0.2922947658618158,0.022905866597183855,ChatGPT,0.18803731129111023,0.32848220519607474,0.09325029651536404,0.7080245012709369,0.8166241553815441,0.54125868032509,0.37980763568675935,0.6770348835314083,0.6113515677271176,0.3438244010836228,0.6318022366803258,74,0.3187801818794198,0.7006244813591657
Doctor,Healthcare,176772,12,High School,0.5612755148562122,0.5721377471653535,0.6338277869439427,0.04567573856635321,0.5658969633550004,Gemini,0.724973184224711,0.6062910100590245,0.09823334090772207,0.42952629419008004,0.34504476563849773,0.6548625575390541,0.29433933033634185,0.9729391281124001,0.6470822291860697,0.9136333423434349,0.2975118962394806,54,0.8813607199240482,0.808378955676464
Marketing Specialist,Legal,92543,3,High School,0.3377557614935853,0.12989282629875543,0.7172829719321067,0.7813865697237005,0.03605976206226713,Midjourney,0.5361951341436197,0.5481993935879655,0.023271162013453417,0.5153773777696403,0.7734441270163773,0.7264338263871778,0.4859901481965463,0.694727706020382,0.8099479380822135,0.39725962656465363,0.628427028284498,122,0.49936626804083006,0.9746670691763248
Teacher,Manufacturing,57610,9,Bachelor,0.07165061423148467,0.8406815086175822,0.019032253592738413,0.03928368222679046,0.08524924501155029,ChatGPT,0.9811543813349457,0.29229439927800305,-0.06274932609355888,0.8774695616560144,0.6633767353864484,0.8334501913223493,0.8951027147231732,0.8848444303687394,0.9004413831029194,0.7068052994023106,0.4521541661850743,62,0.8024880392708865,0.39116523252295954
Lawyer,Finance,95226,4,High School,0.9435035356332391,0.7869596829641969,0.10508559517244287,0.3083011038682084,0.7050840346141091,None,0.24323079825215344,0.2684624621318017,-0.08610190472956383,0.9575834982741539,0.30145978072643287,0.11078412863213927,0.6748520451044991,0.14725866569959878,0.8899568624586238,0.37781704959948215,0.9433599419533832,450,0.9238203448511534,0.33895951786252343
Data Analyst,Energy,75167,1,Master,0.7733531134834296,0.6564703938869427,0.35948345182721264,0.573297370086664,0.7356081065021166,Gemini,0.9569041767877466,0.4865802241472713,-0.0321327842253894,0.5558862723971549,0.1270355440005727,0.7618726402445873,0.611657289799667,0.18139161442148966,0.6267240920217244,0.7312811158847887,0.3528449718250076,291,0.33434955146368006,0.4935250647767212
Marketing Specialist,Healthcare,97381,14,Bachelor,0.838881080505121,0.46619103632893844,0.15485999752158175,0.4095613602934438,0.8139806731727988,Claude,0.5151095593383735,0.47403650848607937,0.08279644572347741,0.3071502455864058,0.8069452865592834,0.27836877638225654,0.7198652242726715,0.876768479792087,0.5242795390921715,0.1735997054062891,0.5844746209904073,119,0.8803418565714181,0.15438956247763125
Graphic Designer,Energy,76710,11,High School,0.3668683942862294,0.9644592682795124,0.07532004254455416,0.28227106724910045,0.47424151177030494,ChatGPT,0.14602637764899762,0.3020527031679964,0.050204158084696,0.23932510160115028,0.6430873608296737,0.13824681812189776,0.7291116775166314,0.6075223420383979,0.8012211717701945,0.8358854858504136,0.8494217393798291,153,0.7262789280745675,0.7580296120286251
HR Specialist,Retail,46766,12,Bachelor,0.7608310300194505,0.8790319718764711,0.6409643959973319,0.27518907242754165,0.8598074820161882,Claude,0.14817904269929316,0.26373115804036873,0.07952669218885422,0.4770482097004721,0.3007975085525736,0.2656551426391174,0.29474406882300164,0.7921193826920343,0.30678963937491166,0.983159524208581,0.9588425389316284,277,0.10817439710796317,0.5811379250931314
Doctor,Finance,132416,0,High School,0.48537289516919424,0.6444304935146186,0.815336477491099,0.7977903060062493,0.16683829164162434,Copilot,0.6085679904901578,0.9543074091409699,0.01793699519956743,0.296338566654224,0.5232749682242278,0.8579930793569406,0.23273762914699636,0.22285980809620465,0.757931031957951,0.7657725514854617,0.7991680455821212,255,0.10391994877129329,0.21134072633695755
Business Analyst,Legal,42780,8,High School,0.20108348840604595,0.3718009977172879,0.7526266574342825,0.9739780950872451,0.24971641363500263,Copilot,0.8314227466318924,0.8623705047453804,0.0886764705067736,0.42083672372627345,0.6119030715180201,0.6273916838991521,0.5091318667929116,0.3485949749022247,0.5061029294340943,0.35912462655240496,0.9355346224622711,281,0.8173453908139097,0.8640350520056262
Marketing Specialist,Construction,78458,14,High School,0.12442337690721328,0.6180222786815124,0.8170397786091792,0.3480410704487934,0.13450214760197132,ChatGPT,0.7477115252535144,0.8167791054245337,0.020201448567158414,0.8344668050654933,0.0021185216793616624,0.5973814918859625,0.1478366648142294,0.08103452769245945,0.12365087097021121,0.5552038710542886,0.46377534727189085,491,0.4683160896049592,0.6190625173897032
Product Manager,Healthcare,86221,1,Master,0.34505086932205686,0.5754409265306654,0.6658565440578772,0.039145513609016525,0.7975372605818766,ChatGPT,0.6556273426355999,0.2142837686770066,-0.07899631182935576,0.471987585879563,0.6705132747839377,0.5846369177504803,0.4747406405804415,0.8955854491322576,0.7528667933209602,0.669600247390924,0.7645005915744486,447,0.4951502709700828,0.034039320325389255
Consultant,Energy,31509,5,Master,0.13755211147513968,0.3942419878349164,0.7353453218142022,0.03656577790910842,0.22867511838661891,Gemini,0.17210806248823884,0.18929103498580113,-0.08003542615168391,0.6408788900561513,0.6560780670822804,0.4086275411554987,0.6930452652944732,0.9563554246480406,0.6484699359107086,0.19287244985028174,0.09464963055478137,356,0.8912465387146744,0.19651688871592077
